stop_id,trip_id,stop_sequence,arrival_time,departure_time,boarding_duration,alighting_duration,pickup_type,drop_off_type,datetime_estimated,local_zone_id,stop_headsign,stop_time_id
StopPoint:OM1591,OM19874630-1_141703,29,13:05:00,13:05:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874630-1_141703,30,13:06:00,13:06:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874630-1_141703,31,13:07:00,13:07:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874630-1_141703,32,13:08:00,13:08:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874630-1_141703,33,13:08:00,13:08:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874630-1_141703,34,13:10:00,13:10:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874628-1_141706,0,11:44:00,11:44:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874628-1_141706,1,11:44:00,11:44:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874628-1_141706,2,11:45:00,11:45:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874628-1_141706,3,11:45:00,11:45:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874628-1_141706,4,11:45:00,11:45:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874628-1_141706,5,11:46:00,11:46:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874628-1_141706,6,11:46:00,11:46:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874628-1_141706,7,11:47:00,11:47:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874628-1_141706,8,11:47:00,11:47:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874628-1_141706,9,11:48:00,11:48:00,0,0,0,0,0,,,
StopPoint:OM12154,OM19874628-1_141706,10,11:48:00,11:48:00,0,0,0,0,0,,,
StopPoint:OM12155,OM19874628-1_141706,11,11:49:00,11:49:00,0,0,0,0,0,,,
StopPoint:OM12156,OM19874628-1_141706,12,11:49:00,11:49:00,0,0,0,0,0,,,
StopPoint:OM12157,OM19874628-1_141706,13,11:50:00,11:50:00,0,0,0,0,0,,,
StopPoint:OM12159,OM19874628-1_141706,14,11:51:00,11:51:00,0,0,0,0,0,,,
StopPoint:OM12158,OM19874628-1_141706,15,11:51:00,11:51:00,0,0,0,0,0,,,
StopPoint:OM12160,OM19874628-1_141706,16,11:52:00,11:52:00,0,0,0,0,0,,,
StopPoint:OM12161,OM19874628-1_141706,17,11:52:00,11:52:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874628-1_141706,18,11:54:00,11:54:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874628-1_141706,19,11:54:00,11:54:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874628-1_141706,20,11:55:00,11:55:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874628-1_141706,21,11:56:00,11:56:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874628-1_141706,22,11:57:00,11:57:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874628-1_141706,23,11:58:00,11:58:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874628-1_141706,24,11:58:00,11:58:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874628-1_141706,25,11:59:00,11:59:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874628-1_141706,26,12:00:00,12:00:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874628-1_141706,27,12:01:00,12:01:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874628-1_141706,28,12:02:00,12:02:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874628-1_141706,29,12:02:00,12:02:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874628-1_141706,30,12:03:00,12:03:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874628-1_141706,31,12:04:00,12:04:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874628-1_141706,32,12:05:00,12:05:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874628-1_141706,33,12:05:00,12:05:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874628-1_141706,34,12:07:00,12:07:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874636-1_141707,0,16:36:00,16:36:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874636-1_141707,1,16:36:00,16:36:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874636-1_141707,2,16:37:00,16:37:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874636-1_141707,3,16:37:00,16:37:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874636-1_141707,4,16:37:00,16:37:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874636-1_141707,5,16:38:00,16:38:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874636-1_141707,6,16:38:00,16:38:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874636-1_141707,7,16:39:00,16:39:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874636-1_141707,8,16:39:00,16:39:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874636-1_141707,9,16:40:00,16:40:00,0,0,0,0,0,,,
StopPoint:OM12154,OM19874636-1_141707,10,16:40:00,16:40:00,0,0,0,0,0,,,
StopPoint:OM12155,OM19874636-1_141707,11,16:41:00,16:41:00,0,0,0,0,0,,,
StopPoint:OM12156,OM19874636-1_141707,12,16:41:00,16:41:00,0,0,0,0,0,,,
StopPoint:OM12157,OM19874636-1_141707,13,16:42:00,16:42:00,0,0,0,0,0,,,
StopPoint:OM12159,OM19874636-1_141707,14,16:43:00,16:43:00,0,0,0,0,0,,,
StopPoint:OM12158,OM19874636-1_141707,15,16:43:00,16:43:00,0,0,0,0,0,,,
StopPoint:OM12160,OM19874636-1_141707,16,16:44:00,16:44:00,0,0,0,0,0,,,
StopPoint:OM12161,OM19874636-1_141707,17,16:44:00,16:44:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874636-1_141707,18,16:46:00,16:46:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874636-1_141707,19,16:46:00,16:46:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874636-1_141707,20,16:47:00,16:47:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874636-1_141707,21,16:48:00,16:48:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874636-1_141707,22,16:49:00,16:49:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874636-1_141707,23,16:50:00,16:50:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874636-1_141707,24,16:50:00,16:50:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874636-1_141707,25,16:51:00,16:51:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874636-1_141707,26,16:52:00,16:52:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874636-1_141707,27,16:53:00,16:53:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874636-1_141707,28,16:54:00,16:54:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874636-1_141707,29,16:54:00,16:54:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874636-1_141707,30,16:55:00,16:55:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874636-1_141707,31,16:56:00,16:56:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874636-1_141707,32,16:57:00,16:57:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874636-1_141707,33,16:57:00,16:57:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874636-1_141707,34,16:59:00,16:59:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874632-1_141711,0,14:00:00,14:00:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874632-1_141711,1,14:00:00,14:00:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874632-1_141711,2,14:01:00,14:01:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874632-1_141711,3,14:01:00,14:01:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874632-1_141711,4,14:01:00,14:01:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874632-1_141711,5,14:02:00,14:02:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874632-1_141711,6,14:02:00,14:02:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874632-1_141711,7,14:03:00,14:03:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874632-1_141711,8,14:03:00,14:03:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874632-1_141711,9,14:04:00,14:04:00,0,0,0,0,0,,,
StopPoint:OM12154,OM19874632-1_141711,10,14:04:00,14:04:00,0,0,0,0,0,,,
StopPoint:OM12155,OM19874632-1_141711,11,14:05:00,14:05:00,0,0,0,0,0,,,
StopPoint:OM12156,OM19874632-1_141711,12,14:05:00,14:05:00,0,0,0,0,0,,,
StopPoint:OM12157,OM19874632-1_141711,13,14:06:00,14:06:00,0,0,0,0,0,,,
StopPoint:OM12159,OM19874632-1_141711,14,14:07:00,14:07:00,0,0,0,0,0,,,
StopPoint:OM12158,OM19874632-1_141711,15,14:07:00,14:07:00,0,0,0,0,0,,,
StopPoint:OM12160,OM19874632-1_141711,16,14:08:00,14:08:00,0,0,0,0,0,,,
StopPoint:OM12161,OM19874632-1_141711,17,14:08:00,14:08:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874632-1_141711,18,14:10:00,14:10:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874632-1_141711,19,14:10:00,14:10:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874632-1_141711,20,14:11:00,14:11:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874632-1_141711,21,14:12:00,14:12:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874632-1_141711,22,14:13:00,14:13:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874632-1_141711,23,14:14:00,14:14:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874632-1_141711,24,14:14:00,14:14:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874632-1_141711,25,14:15:00,14:15:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874632-1_141711,26,14:16:00,14:16:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874632-1_141711,27,14:17:00,14:17:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874632-1_141711,28,14:18:00,14:18:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874632-1_141711,29,14:18:00,14:18:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874632-1_141711,30,14:19:00,14:19:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874632-1_141711,31,14:20:00,14:20:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874632-1_141711,32,14:21:00,14:21:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874632-1_141711,33,14:21:00,14:21:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874632-1_141711,34,14:23:00,14:23:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874602-1_141778,0,09:12:00,09:12:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874602-1_141778,1,09:12:00,09:12:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874602-1_141778,2,09:13:00,09:13:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874602-1_141778,3,09:13:00,09:13:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874602-1_141778,4,09:13:00,09:13:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874602-1_141778,5,09:14:00,09:14:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874602-1_141778,6,09:14:00,09:14:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874602-1_141778,7,09:15:00,09:15:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874602-1_141778,8,09:15:00,09:15:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874602-1_141778,9,09:16:00,09:16:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874602-1_141778,10,09:17:00,09:17:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874602-1_141778,11,09:17:00,09:17:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874602-1_141778,12,09:18:00,09:18:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874602-1_141778,13,09:19:00,09:19:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874602-1_141778,14,09:20:00,09:20:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874602-1_141778,15,09:21:00,09:21:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874602-1_141778,16,09:21:00,09:21:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874602-1_141778,17,09:22:00,09:22:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874602-1_141778,18,09:23:00,09:23:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874602-1_141778,19,09:24:00,09:24:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874602-1_141778,20,09:25:00,09:25:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874602-1_141778,21,09:25:00,09:25:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874602-1_141778,22,09:26:00,09:26:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874602-1_141778,23,09:27:00,09:27:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874602-1_141778,24,09:28:00,09:28:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874602-1_141778,25,09:28:00,09:28:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874602-1_141778,26,09:30:00,09:30:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874600-1_141780,0,08:08:00,08:08:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874600-1_141780,1,08:08:00,08:08:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874600-1_141780,2,08:09:00,08:09:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874600-1_141780,3,08:09:00,08:09:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874600-1_141780,4,08:09:00,08:09:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874600-1_141780,5,08:10:00,08:10:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874600-1_141780,6,08:10:00,08:10:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874600-1_141780,7,08:11:00,08:11:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874600-1_141780,8,08:11:00,08:11:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874600-1_141780,9,08:12:00,08:12:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874600-1_141780,10,08:13:00,08:13:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874600-1_141780,11,08:13:00,08:13:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874600-1_141780,12,08:14:00,08:14:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874600-1_141780,13,08:15:00,08:15:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874600-1_141780,14,08:15:00,08:15:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874600-1_141780,15,08:16:00,08:16:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874600-1_141780,16,08:16:00,08:16:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874600-1_141780,17,08:17:00,08:17:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874600-1_141780,18,08:18:00,08:18:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874600-1_141780,19,08:19:00,08:19:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874600-1_141780,20,08:20:00,08:20:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874600-1_141780,21,08:20:00,08:20:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874600-1_141780,22,08:21:00,08:21:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874600-1_141780,23,08:22:00,08:22:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874600-1_141780,24,08:22:00,08:22:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874600-1_141780,25,08:23:00,08:23:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874600-1_141780,26,08:24:00,08:24:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874614-1_141781,0,15:57:00,15:57:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874614-1_141781,1,15:57:00,15:57:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874614-1_141781,2,15:58:00,15:58:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874614-1_141781,3,15:58:00,15:58:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874614-1_141781,4,15:58:00,15:58:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874614-1_141781,5,15:59:00,15:59:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874614-1_141781,6,15:59:00,15:59:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874614-1_141781,7,16:00:00,16:00:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874614-1_141781,8,16:00:00,16:00:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874614-1_141781,9,16:01:00,16:01:00,0,0,0,0,0,,,
StopPoint:OM12154,OM19874614-1_141781,10,16:01:00,16:01:00,0,0,0,0,0,,,
StopPoint:OM12155,OM19874614-1_141781,11,16:02:00,16:02:00,0,0,0,0,0,,,
StopPoint:OM12156,OM19874614-1_141781,12,16:02:00,16:02:00,0,0,0,0,0,,,
StopPoint:OM12157,OM19874614-1_141781,13,16:03:00,16:03:00,0,0,0,0,0,,,
StopPoint:OM12159,OM19874614-1_141781,14,16:04:00,16:04:00,0,0,0,0,0,,,
StopPoint:OM12158,OM19874614-1_141781,15,16:04:00,16:04:00,0,0,0,0,0,,,
StopPoint:OM12160,OM19874614-1_141781,16,16:05:00,16:05:00,0,0,0,0,0,,,
StopPoint:OM12161,OM19874614-1_141781,17,16:05:00,16:05:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874614-1_141781,18,16:07:00,16:07:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874614-1_141781,19,16:07:00,16:07:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874614-1_141781,20,16:08:00,16:08:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874614-1_141781,21,16:09:00,16:09:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874614-1_141781,22,16:10:00,16:10:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874614-1_141781,23,16:11:00,16:11:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874614-1_141781,24,16:11:00,16:11:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874614-1_141781,25,16:12:00,16:12:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874614-1_141781,26,16:13:00,16:13:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874614-1_141781,27,16:14:00,16:14:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874614-1_141781,28,16:15:00,16:15:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874614-1_141781,29,16:15:00,16:15:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874614-1_141781,30,16:16:00,16:16:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874614-1_141781,31,16:17:00,16:17:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874614-1_141781,32,16:18:00,16:18:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874614-1_141781,33,16:18:00,16:18:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874614-1_141781,34,16:20:00,16:20:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874608-1_141783,0,12:19:00,12:19:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874608-1_141783,1,12:19:00,12:19:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874608-1_141783,2,12:20:00,12:20:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874608-1_141783,3,12:20:00,12:20:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874608-1_141783,4,12:20:00,12:20:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874608-1_141783,5,12:21:00,12:21:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874608-1_141783,6,12:21:00,12:21:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874608-1_141783,7,12:22:00,12:22:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874608-1_141783,8,12:22:00,12:22:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874608-1_141783,9,12:23:00,12:23:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874608-1_141783,10,12:24:00,12:24:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874608-1_141783,11,12:24:00,12:24:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874608-1_141783,12,12:25:00,12:25:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874608-1_141783,13,12:26:00,12:26:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874608-1_141783,14,12:27:00,12:27:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874608-1_141783,15,12:28:00,12:28:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874608-1_141783,16,12:28:00,12:28:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874608-1_141783,17,12:29:00,12:29:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874608-1_141783,18,12:30:00,12:30:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874608-1_141783,19,12:31:00,12:31:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874608-1_141783,20,12:32:00,12:32:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874608-1_141783,21,12:32:00,12:32:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874608-1_141783,22,12:33:00,12:33:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874608-1_141783,23,12:34:00,12:34:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874608-1_141783,24,12:35:00,12:35:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874608-1_141783,25,12:35:00,12:35:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874608-1_141783,26,12:37:00,12:37:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874606-1_141784,0,11:18:00,11:18:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874606-1_141784,1,11:18:00,11:18:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874606-1_141784,2,11:19:00,11:19:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874606-1_141784,3,11:19:00,11:19:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874606-1_141784,4,11:19:00,11:19:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874606-1_141784,5,11:20:00,11:20:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874606-1_141784,6,11:20:00,11:20:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874606-1_141784,7,11:21:00,11:21:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874606-1_141784,8,11:21:00,11:21:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874606-1_141784,9,11:22:00,11:22:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874606-1_141784,10,11:23:00,11:23:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874606-1_141784,11,11:23:00,11:23:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874606-1_141784,12,11:24:00,11:24:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874606-1_141784,13,11:25:00,11:25:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874606-1_141784,14,11:26:00,11:26:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874606-1_141784,15,11:27:00,11:27:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874606-1_141784,16,11:27:00,11:27:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874606-1_141784,17,11:28:00,11:28:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874606-1_141784,18,11:29:00,11:29:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874606-1_141784,19,11:30:00,11:30:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874606-1_141784,20,11:31:00,11:31:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874606-1_141784,21,11:31:00,11:31:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874606-1_141784,22,11:32:00,11:32:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874606-1_141784,23,11:33:00,11:33:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874606-1_141784,24,11:34:00,11:34:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874606-1_141784,25,11:34:00,11:34:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874606-1_141784,26,11:36:00,11:36:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874604-1_141789,0,10:15:00,10:15:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874604-1_141789,1,10:15:00,10:15:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874604-1_141789,2,10:16:00,10:16:00,0,0,0,0,0,,,
StopPoint:OM12191,OM19874604-1_141789,3,10:16:00,10:16:00,0,0,0,0,0,,,
StopPoint:OM12193,OM19874604-1_141789,4,10:16:00,10:16:00,0,0,0,0,0,,,
StopPoint:OM12192,OM19874604-1_141789,5,10:17:00,10:17:00,0,0,0,0,0,,,
StopPoint:OM12194,OM19874604-1_141789,6,10:17:00,10:17:00,0,0,0,0,0,,,
StopPoint:OM12195,OM19874604-1_141789,7,10:18:00,10:18:00,0,0,0,0,0,,,
StopPoint:OM12196,OM19874604-1_141789,8,10:18:00,10:18:00,0,0,0,0,0,,,
StopPoint:OM12197,OM19874604-1_141789,9,10:19:00,10:19:00,0,0,0,0,0,,,
StopPoint:OM12198,OM19874604-1_141789,10,10:20:00,10:20:00,0,0,0,0,0,,,
StopPoint:OM12199,OM19874604-1_141789,11,10:20:00,10:20:00,0,0,0,0,0,,,
StopPoint:OM12200,OM19874604-1_141789,12,10:21:00,10:21:00,0,0,0,0,0,,,
StopPoint:OM12201,OM19874604-1_141789,13,10:22:00,10:22:00,0,0,0,0,0,,,
StopPoint:OM12202,OM19874604-1_141789,14,10:23:00,10:23:00,0,0,0,0,0,,,
StopPoint:OM12203,OM19874604-1_141789,15,10:24:00,10:24:00,0,0,0,0,0,,,
StopPoint:OM12204,OM19874604-1_141789,16,10:24:00,10:24:00,0,0,0,0,0,,,
StopPoint:OM12205,OM19874604-1_141789,17,10:25:00,10:25:00,0,0,0,0,0,,,
StopPoint:OM1588,OM19874604-1_141789,18,10:26:00,10:26:00,0,0,0,0,0,,,
StopPoint:OM1589,OM19874604-1_141789,19,10:27:00,10:27:00,0,0,0,0,0,,,
StopPoint:OM1590,OM19874604-1_141789,20,10:28:00,10:28:00,0,0,0,0,0,,,
StopPoint:OM1591,OM19874604-1_141789,21,10:28:00,10:28:00,0,0,0,0,0,,,
StopPoint:OM1592,OM19874604-1_141789,22,10:29:00,10:29:00,0,0,0,0,0,,,
StopPoint:OM1593,OM19874604-1_141789,23,10:30:00,10:30:00,0,0,0,0,0,,,
StopPoint:OM1594,OM19874604-1_141789,24,10:31:00,10:31:00,0,0,0,0,0,,,
StopPoint:OM1595,OM19874604-1_141789,25,10:31:00,10:31:00,0,0,0,0,0,,,
StopPoint:OM1596,OM19874604-1_141789,26,10:33:00,10:33:00,0,0,1,0,0,,,
StopPoint:OM12420,OM19874616-1_141791,0,17:17:00,17:17:00,0,0,0,1,0,,,
StopPoint:OM12422,OM19874616-1_141791,1,17:17:00,17:17:00,0,0,0,0,0,,,
StopPoint:OM12190,OM19874616-1_141791,2,17:18:00,17:18:00,0,0,0,0,0,,,
