stop_id,stop_name,visible,fare_zone_id,stop_lon,stop_lat,location_type,parent_station,stop_timezone,geometry_id,equipment_id
StopPoint:OM13803,Joliette,1,,5.366125,43.304688,0,StopArea:CTP-OM14112,,,
StopPoint:OM14287,Joliette,1,,5.366087,43.30466,0,StopArea:CTP-OM14112,,,
StopPoint:OM14289,Terminal Croisières,1,,5.346584,43.340341,0,StopArea:CTP-OM14112,,,
StopPoint:OM14290,Terminal Croisières,1,,5.346029,43.340104,0,StopArea:CTP-OM14112,,,
StopPoint:OM1290,Métro Bougainville,1,,5.371101,43.321002,0,StopArea:CTP-OM14112,,,
StopPoint:OM14254,Allar,1,,5.364855,43.324712,0,StopArea:CTP-OM14112,,,
StopPoint:OM14255,Marche aux Puces,1,,5.361277,43.32599,0,StopArea:CTP-OM14112,,,
StopPoint:OM14256,Bernabo Littoral,1,,5.354525,43.336261,0,StopArea:CTP-OM14112,,,
StopPoint:OM1293,Cité SNCF,1,,5.346222,43.348939,0,StopArea:CTP-OM14112,,,
StopPoint:OM1294,Consolat,1,,5.350513,43.350644,0,StopArea:CTP-OM14112,,,
StopPoint:OM1296,Rabelais Pellan,1,,5.336087,43.35825,0,StopArea:CTP-OM14112,,,
StopPoint:OM1297,Saint-Henri,1,,5.33202,43.359676,0,StopArea:CTP-OM14112,,,
StopPoint:OM1298,Rabelais Frères,1,,5.329396,43.360631,0,StopArea:CTP-OM14112,,,
StopPoint:OM1299,Rabelais Bourgade,1,,5.327241,43.36114,0,StopArea:CTP-OM14112,,,
StopPoint:OM1300,Rabelais Collège,1,,5.325389,43.362019,0,StopArea:CTP-OM14112,,,
StopPoint:OM1301,Caronte,1,,5.322042,43.362597,0,StopArea:CTP-OM14112,,,
StopPoint:OM1302,Estaque Gare,1,,5.31848,43.362597,0,StopArea:CTP-OM14112,,,
StopPoint:OM1310,Estaque Gare,1,,5.318469,43.362399,0,StopArea:CTP-OM14112,,,
StopPoint:OM1311,Caronte,1,,5.321764,43.36247,0,StopArea:CTP-OM14112,,,
StopPoint:OM1312,Rabelais Collège,1,,5.325087,43.36191,0,StopArea:CTP-OM14112,,,
StopPoint:OM12789,Eydoux Monjarde,1,,5.327865,43.361995,0,StopArea:CTP-OM14112,,,
StopPoint:OM12790,Eydoux Pelouque,1,,5.335589,43.362626,0,StopArea:CTP-OM14112,,,
StopPoint:OM12791,Chemin du Passet,1,,5.334386,43.3606,0,StopArea:CTP-OM14112,,,
StopPoint:OM12792,Pol Roux Rabelais,1,,5.332768,43.359368,0,StopArea:CTP-OM14112,,,
StopPoint:OM1316,Rabelais Pellan,1,,5.335979,43.358073,0,StopArea:CTP-OM14112,,,
StopPoint:OM1318,Consolat,1,,5.351114,43.35105,0,StopArea:CTP-OM14112,,,
StopPoint:OM1319,Cité SNCF,1,,5.346046,43.349115,0,StopArea:CTP-OM14112,,,
StopPoint:OM14257,Bernabo Littoral,1,,5.354698,43.336265,0,StopArea:CTP-OM14112,,,
StopPoint:OM14258,Marche aux Puces,1,,5.3612,43.325939,0,StopArea:CTP-OM14112,,,
StopPoint:OM14259,Allar,1,,5.365843,43.324756,0,StopArea:CTP-OM14112,,,
StopPoint:OM1303,La Nerthe Marinier,1,,5.316145,43.36321,0,StopArea:CTP-OM14112,,,
StopPoint:OM1304,La Nerthe Mistral,1,,5.313314,43.363037,0,StopArea:CTP-OM14112,,,
StopPoint:OM1305,Fillat Falaise,1,,5.309629,43.363525,0,StopArea:CTP-OM14112,,,
StopPoint:OM1306,La Nerthe,1,,5.308084,43.363918,0,StopArea:CTP-OM14112,,,
StopPoint:OM1307,Fillat Falaise,1,,5.309315,43.363417,0,StopArea:CTP-OM14112,,,
StopPoint:OM1308,La Nerthe Mistral,1,,5.313133,43.36288,0,StopArea:CTP-OM14112,,,
StopPoint:OM1309,La Nerthe Marinier,1,,5.316125,43.363058,0,StopArea:CTP-OM14112,,,
StopPoint:OM11111,Dépôt la Rose,1,,5.43227,43.339566,0,StopArea:CTP-OM14112,,,
StopPoint:OM11112,Dépôt la Rose,1,,5.431955,43.339898,0,StopArea:CTP-OM14112,,,
StopPoint:OM1615,Métro la Rose,1,,5.429635,43.332969,0,StopArea:CTP-OM14112,,,
StopPoint:OM1616,La Rose,1,,5.428905,43.329707,0,StopArea:CTP-OM14112,,,
StopPoint:OM1617,Les Baudillons,1,,5.433537,43.328342,0,StopArea:CTP-OM14112,,,
StopPoint:OM1618,Clos d'Orville,1,,5.435834,43.327538,0,StopArea:CTP-OM14112,,,
StopPoint:OM1619,La Maurelle,1,,5.439124,43.326194,0,StopArea:CTP-OM14112,,,
StopPoint:OM1620,Les Martégaux,1,,5.441887,43.325116,0,StopArea:CTP-OM14112,,,
StopPoint:OM12750,Château des Martégaux,1,,5.443799,43.324035,0,StopArea:CTP-OM14112,,,
StopPoint:OM1621,Fondacle,1,,5.445829,43.323302,0,StopArea:CTP-OM14112,,,
StopPoint:OM1622,Les Olives Comtesse,1,,5.448108,43.323092,0,StopArea:CTP-OM14112,,,
StopPoint:OM1623,Les Aurengues,1,,5.450029,43.324656,0,StopArea:CTP-OM14112,,,
StopPoint:OM1624,Les Acacias,1,,5.452841,43.325402,0,StopArea:CTP-OM14112,,,
StopPoint:OM12742,Les Olives Blaches,1,,5.45439,43.325123,0,StopArea:CTP-OM14112,,,
StopPoint:OM1625,Les Olives Village,1,,5.456038,43.323951,0,StopArea:CTP-OM14112,,,
StopPoint:OM1626,Poilus Mistral,1,,5.456971,43.322539,0,StopArea:CTP-OM14112,,,
StopPoint:OM1627,Vélodrome,1,,5.458002,43.320881,0,StopArea:CTP-OM14112,,,
StopPoint:OM1628,Poilus Siphon,1,,5.46014,43.317618,0,StopArea:CTP-OM14112,,,
StopPoint:OM1629,Poilus Écoles,1,,5.462484,43.314294,0,StopArea:CTP-OM14112,,,
StopPoint:OM1630,Les 3 Lucs Sainte-Rita,1,,5.464186,43.311862,0,StopArea:CTP-OM14112,,,
StopPoint:OM1631,Peintres Roux Jardinerie,1,,5.469445,43.306232,0,StopArea:CTP-OM14112,,,
StopPoint:OM11393,Les Vaudrans Trois Lucs,1,,5.470914,43.306747,0,StopArea:CTP-OM14112,,,
StopPoint:OM12693,Vaudrans Marronniers,1,,5.475373,43.30766,0,StopArea:CTP-OM14112,,,
StopPoint:OM1663,Les Vaudrans,1,,5.47616,43.309004,0,StopArea:CTP-OM14112,,,
StopPoint:OM12695,Vaudrans Marronniers,1,,5.475231,43.307763,0,StopArea:CTP-OM14112,,,
StopPoint:OM1664,Les Vaudrans Trois Lucs,1,,5.470664,43.306907,0,StopArea:CTP-OM14112,,,
StopPoint:OM12501,Peintres Roux la Serviane,1,,5.473158,43.303408,0,StopArea:CTP-OM14112,,,
StopPoint:OM12499,Les Trois Lucs Bouquière,1,,5.476865,43.300944,0,StopArea:CTP-OM14112,,,
StopPoint:OM12706,Peintres Roux Montre,1,,5.477524,43.299711,0,StopArea:CTP-OM14112,,,
StopPoint:OM12502,Peintres Roux la Valentine,1,,5.48106,43.295498,0,StopArea:CTP-OM14112,,,
StopPoint:OM12669,Centre Valentine 1,1,,5.480411,43.294653,0,StopArea:CTP-OM14112,,,
StopPoint:OM12504,Centre Valentine 2,1,,5.477809,43.295925,0,StopArea:CTP-OM14112,,,
StopPoint:OM1639,La Valentine Centre Commercial,1,,5.475528,43.294058,0,StopArea:CTP-OM14112,,,
StopPoint:OM12505,Centre Valentine 2,1,,5.477303,43.295913,0,StopArea:CTP-OM14112,,,
StopPoint:OM12670,Centre Valentine 1,1,,5.47929,43.294866,0,StopArea:CTP-OM14112,,,
StopPoint:OM12503,Peintres Roux la Valentine,1,,5.481136,43.295972,0,StopArea:CTP-OM14112,,,
StopPoint:OM12779,Peintres Roux Montre,1,,5.478402,43.299109,0,StopArea:CTP-OM14112,,,
StopPoint:OM1646,Les Trois Lucs Bouquière,1,,5.477024,43.301614,0,StopArea:CTP-OM14112,,,
StopPoint:OM1647,Peintres Roux la Serviane,1,,5.474772,43.303658,0,StopArea:CTP-OM14112,,,
StopPoint:OM1648,Peintres Roux Jardinerie,1,,5.469211,43.30668,0,StopArea:CTP-OM14112,,,
StopPoint:OM1649,Les 3 Lucs Sainte-Rita,1,,5.463743,43.313224,0,StopArea:CTP-OM14112,,,
StopPoint:OM1650,Poilus Écoles,1,,5.462508,43.314519,0,StopArea:CTP-OM14112,,,
StopPoint:OM1651,Poilus Siphon,1,,5.46006,43.317962,0,StopArea:CTP-OM14112,,,
StopPoint:OM12780,Vélodrome,1,,5.458305,43.320792,0,StopArea:CTP-OM14112,,,
StopPoint:OM1653,Poilus Mistral,1,,5.457124,43.322634,0,StopArea:CTP-OM14112,,,
StopPoint:OM1654,Les Olives Village,1,,5.456387,43.323788,0,StopArea:CTP-OM14112,,,
StopPoint:OM1655,Les Acacias,1,,5.452687,43.325523,0,StopArea:CTP-OM14112,,,
StopPoint:OM1656,Les Aurengues,1,,5.450385,43.325104,0,StopArea:CTP-OM14112,,,
StopPoint:OM1657,Les Olives Comtesse,1,,5.448814,43.323836,0,StopArea:CTP-OM14112,,,
StopPoint:OM1658,Fondacle,1,,5.446661,43.323206,0,StopArea:CTP-OM14112,,,
StopPoint:OM12751,Château des Martégaux,1,,5.443168,43.324431,0,StopArea:CTP-OM14112,,,
StopPoint:OM1659,Les Martégaux,1,,5.441993,43.325265,0,StopArea:CTP-OM14112,,,
StopPoint:OM1660,La Maurelle,1,,5.437812,43.326753,0,StopArea:CTP-OM14112,,,
StopPoint:OM1661,Les Baudillons,1,,5.433922,43.328394,0,StopArea:CTP-OM14112,,,
StopPoint:OM11083,Métro Rond-Point du Prado,1,,5.390226,43.271902,0,StopArea:CTP-OM14112,,,
StopPoint:OM11084,Saint-Giniez,1,,5.386702,43.270185,0,StopArea:CTP-OM14112,,,
StopPoint:OM11085,Paradis Rivet,1,,5.385553,43.27288,0,StopArea:CTP-OM14112,,,
StopPoint:OM11086,Paradis Lord Duveen,1,,5.384381,43.275619,0,StopArea:CTP-OM14112,,,
StopPoint:OM11087,Paradis Wulfram Puget,1,,5.383627,43.277412,0,StopArea:CTP-OM14112,,,
StopPoint:OM11131,Paradis Sylvabelle,1,,5.378222,43.289669,0,StopArea:CTP-OM14112,,,
StopPoint:OM11132,Paradis Dragon,1,,5.379033,43.287794,0,StopArea:CTP-OM14112,,,
StopPoint:OM11133,Paradis Sainte-Victoire,1,,5.379632,43.286329,0,StopArea:CTP-OM14112,,,
StopPoint:OM11134,Paradis Fiolle,1,,5.380564,43.284171,0,StopArea:CTP-OM14112,,,
StopPoint:OM11135,Paradis Madagascar,1,,5.381591,43.281705,0,StopArea:CTP-OM14112,,,
StopPoint:OM11136,Place Delibes,1,,5.382975,43.278573,0,StopArea:CTP-OM14112,,,
StopPoint:OM11137,Paradis Wulfram Puget,1,,5.383665,43.276962,0,StopArea:CTP-OM14112,,,
StopPoint:OM11138,Paradis Lord Duveen,1,,5.384397,43.275223,0,StopArea:CTP-OM14112,,,
StopPoint:OM11139,Paradis Rivet,1,,5.38522,43.27333,0,StopArea:CTP-OM14112,,,
StopPoint:OM11140,Paradis d'Urville,1,,5.385681,43.272058,0,StopArea:CTP-OM14112,,,
StopPoint:OM11141,Saint-Giniez,1,,5.386409,43.270472,0,StopArea:CTP-OM14112,,,
StopPoint:OM11957,Château Sec,1,,5.40677,43.255407,0,StopArea:CTP-OM14112,,,
StopPoint:OM13652,Gaye Hôpital Sainte-Marguerite,1,,5.408748,43.257922,0,StopArea:CTP-OM14112,,,
StopPoint:OM11969,Château Sec,1,,5.40691,43.255717,0,StopArea:CTP-OM14112,,,
StopPoint:OM13354,Gare Saint-Charles,1,,5.379792,43.30352,0,StopArea:CTP-OM14112,,,
StopPoint:OM13355,Faculté Saint-Charles,1,,5.378054,43.304346,0,StopArea:CTP-OM14112,,,
StopPoint:OM13863,La Rouvière,1,,5.422622,43.252431,0,StopArea:CTP-OM14112,,,
StopPoint:OM13903,Gare Saint-Charles,1,,5.381342,43.301726,0,StopArea:CTP-OM14112,,,
StopPoint:OM1228,Grande Armée,1,,5.384693,43.299566,0,StopArea:CTP-OM14112,,,
StopPoint:OM12864,Roosevelt Reformes,1,,5.38653,43.298921,0,StopArea:CTP-OM14112,,,
StopPoint:OM12865,Roosevelt Devilliers,1,,5.389465,43.298783,0,StopArea:CTP-OM14112,,,
StopPoint:OM12866,Monte Cristo Camas,1,,5.391623,43.298848,0,StopArea:CTP-OM14112,,,
StopPoint:OM12867,Monte Cristo Faria,1,,5.39513,43.29927,0,StopArea:CTP-OM14112,,,
StopPoint:OM11552,Place Sébastopol,1,,5.397064,43.299062,0,StopArea:CTP-OM14112,,,
StopPoint:OM13358,Georges Verdun,1,,5.397591,43.296942,0,StopArea:CTP-OM14112,,,
StopPoint:OM13359,Sedan Chave,1,,5.397838,43.295079,0,StopArea:CTP-OM14112,,,
StopPoint:OM13360,Jeanne d'Arc,1,,5.399139,43.293997,0,StopArea:CTP-OM14112,,,
StopPoint:OM13515,Métro la Timone,1,,5.399667,43.290986,0,StopArea:CTP-OM14112,,,
StopPoint:OM13362,Saint-Pierre Madon,1,,5.40026,43.292834,0,StopArea:CTP-OM14112,,,
StopPoint:OM13363,Sedan Chave,1,,5.397944,43.295307,0,StopArea:CTP-OM14112,,,
StopPoint:OM13364,George Verdun,1,,5.397803,43.297145,0,StopArea:CTP-OM14112,,,
StopPoint:OM13365,Place Sébastopol,1,,5.397652,43.298273,0,StopArea:CTP-OM14112,,,
StopPoint:OM12860,Monte Cristo Faria,1,,5.394929,43.299429,0,StopArea:CTP-OM14112,,,
StopPoint:OM12861,Monte Cristo Camas,1,,5.391622,43.299064,0,StopArea:CTP-OM14112,,,
StopPoint:OM12862,Roosevelt Devilliers,1,,5.389561,43.29897,0,StopArea:CTP-OM14112,,,
StopPoint:OM13367,Gambetta Athenes,1,,5.381774,43.299178,0,StopArea:CTP-OM14112,,,
StopPoint:OM13750,Liberté Lafayette,1,,5.381181,43.30068,0,StopArea:CTP-OM14112,,,
StopPoint:OM13907,Liberté Sembat,1,,5.3834,43.30152,0,StopArea:CTP-OM14112,,,
StopPoint:OM13902,Gare Saint-Charles,1,,5.38136,43.30167,0,StopArea:CTP-OM14112,,,
StopPoint:OM13698,Guibal Cavaignac,1,,5.385286,43.306249,0,StopArea:CTP-OM14112,,,
StopPoint:OM13699,Archives Municipales,1,,5.387784,43.308226,0,StopArea:CTP-OM14112,,,
StopPoint:OM13970,Saint-Louis,1,,5.359188,43.347851,0,StopArea:CTP-OM14112,,,
StopPoint:OM13971,Saint-Louis Camau,1,,5.35888,43.350206,0,StopArea:CTP-OM14112,,,
StopPoint:OM13972,Résidence Saint-Louis,1,,5.357466,43.355795,0,StopArea:CTP-OM14112,,,
StopPoint:OM13973,Cité la Viste,1,,5.357824,43.352813,0,StopArea:CTP-OM14112,,,
StopPoint:OM13974,La Viste Hanoï,1,,5.357671,43.358131,0,StopArea:CTP-OM14112,,,
StopPoint:OM13975,La Viste,1,,5.357699,43.359855,0,StopArea:CTP-OM14112,,,
StopPoint:OM13976,La Viste Scierie,1,,5.357337,43.362652,0,StopArea:CTP-OM14112,,,
StopPoint:OM13977,Collège Jean Moulin,1,,5.35688,43.366292,0,StopArea:CTP-OM14112,,,
StopPoint:OM13978,Saint-Antoine Béranger,1,,5.356579,43.368945,0,StopArea:CTP-OM14112,,,
StopPoint:OM13979,Saint-Antoine Village,1,,5.356236,43.371563,0,StopArea:CTP-OM14112,,,
StopPoint:OM13980,Saint-Antoine Collet,1,,5.355877,43.374107,0,StopArea:CTP-OM14112,,,
StopPoint:OM13981,Saint-Antoine Mairie,1,,5.356365,43.376512,0,StopArea:CTP-OM14112,,,
StopPoint:OM13983,Notre-Dame Limite,1,,5.358737,43.384398,0,StopArea:CTP-OM14112,,,
StopPoint:OM13984,Vallon d'Ol Bourrely,1,,5.362685,43.385141,0,StopArea:CTP-OM14112,,,
StopPoint:OM13985,Parc Kallisté,1,,5.36464,43.384565,0,StopArea:CTP-OM14112,,,
StopPoint:OM1565,La Bigotte,1,,5.366115,43.384253,0,StopArea:CTP-OM14112,,,
StopPoint:OM1566,La Solidarité,1,,5.369409,43.386148,0,StopArea:CTP-OM14112,,,
StopPoint:OM13986,Bourrely Granière,1,,5.363592,43.382027,0,StopArea:CTP-OM14112,,,
StopPoint:OM13987,Hôpital Nord Urgences,1,,5.361907,43.379659,0,StopArea:CTP-OM14112,,,
StopPoint:OM13988,Faculté de Médecine,1,,5.361276,43.377413,0,StopArea:CTP-OM14112,,,
StopPoint:OM14107,Hôpital Nord,1,,5.363433,43.377359,0,StopArea:CTP-OM14112,,,
StopPoint:OM14004,Faculté de Médecine,1,,5.361282,43.377571,0,StopArea:CTP-OM14112,,,
StopPoint:OM14005,Hôpital Nord Urgences,1,,5.361907,43.379659,0,StopArea:CTP-OM14112,,,
StopPoint:OM14006,Bourrely Granière,1,,5.363989,43.382281,0,StopArea:CTP-OM14112,,,
StopPoint:OM14007,Parc Kallisté,1,,5.364791,43.384866,0,StopArea:CTP-OM14112,,,
StopPoint:OM14008,Vallon d'Ol Bourrely,1,,5.362585,43.385278,0,StopArea:CTP-OM14112,,,
StopPoint:OM14009,Notre-Dame Limite,1,,5.359426,43.384834,0,StopArea:CTP-OM14112,,,
StopPoint:OM14011,Saint-Antoine Mairie,1,,5.356079,43.376318,0,StopArea:CTP-OM14112,,,
StopPoint:OM14012,Saint-Antoine Collet,1,,5.355794,43.373277,0,StopArea:CTP-OM14112,,,
StopPoint:OM14013,Saint-Antoine Village,1,,5.356078,43.371003,0,StopArea:CTP-OM14112,,,
StopPoint:OM14014,Saint-Antoine Béranger,1,,5.356398,43.368517,0,StopArea:CTP-OM14112,,,
StopPoint:OM14015,Collège Jean Moulin,1,,5.356645,43.366462,0,StopArea:CTP-OM14112,,,
StopPoint:OM14016,La Viste Scierie,1,,5.357111,43.362991,0,StopArea:CTP-OM14112,,,
StopPoint:OM14017,La Viste,1,,5.357481,43.360066,0,StopArea:CTP-OM14112,,,
StopPoint:OM14018,La Viste Hanoï,1,,5.357506,43.358119,0,StopArea:CTP-OM14112,,,
StopPoint:OM14019,Cité la Viste,1,,5.357245,43.355659,0,StopArea:CTP-OM14112,,,
StopPoint:OM14020,Résidence Saint-Louis,1,,5.357889,43.352175,0,StopArea:CTP-OM14112,,,
StopPoint:OM14021,Saint-Louis Camau,1,,5.35863,43.350327,0,StopArea:CTP-OM14112,,,
StopPoint:OM14022,Saint-Louis,1,,5.359167,43.345937,0,StopArea:CTP-OM14112,,,
StopPoint:OM11144,Métro Saint-Just,1,,5.405528,43.315961,0,StopArea:CTP-OM14112,,,
StopPoint:OM12662,Corot Moutte,1,,5.407662,43.322024,0,StopArea:CTP-OM14112,,,
StopPoint:OM11145,Corot Lacordaire,1,,5.405369,43.323816,0,StopArea:CTP-OM14112,,,
StopPoint:OM11146,Parc Corot,1,,5.403004,43.324504,0,StopArea:CTP-OM14112,,,
StopPoint:OM11147,Cité Saint-Just,1,,5.401952,43.325109,0,StopArea:CTP-OM14112,,,
StopPoint:OM11148,C.F.A Corot,1,,5.400716,43.325495,0,StopArea:CTP-OM14112,,,
StopPoint:OM11149,Champfleuri,1,,5.398688,43.32603,0,StopArea:CTP-OM14112,,,
StopPoint:OM11150,Corot Monet,1,,5.396041,43.326986,0,StopArea:CTP-OM14112,,,
StopPoint:OM13498,Ansaldi la Javie,1,,5.40244,43.33412,0,StopArea:CTP-OM14112,,,
StopPoint:OM11151,Les Flamants,1,,5.404008,43.332227,0,StopArea:CTP-OM14112,,,
StopPoint:OM11152,Corot Monet,1,,5.396213,43.326748,0,StopArea:CTP-OM14112,,,
StopPoint:OM11153,Champfleuri,1,,5.400388,43.325352,0,StopArea:CTP-OM14112,,,
StopPoint:OM11154,Cité Saint-Just,1,,5.403228,43.324327,0,StopArea:CTP-OM14112,,,
StopPoint:OM11155,Parc Corot,1,,5.403904,43.324065,0,StopArea:CTP-OM14112,,,
StopPoint:OM11156,Corot Lacordaire,1,,5.406753,43.322518,0,StopArea:CTP-OM14112,,,
StopPoint:OM1383,Canebière Bourse,1,,5.376002,43.29653,0,StopArea:CTP-OM14112,,,
StopPoint:OM1528,National Pyat,1,,5.375566,43.312989,0,StopArea:CTP-OM14112,,,
StopPoint:OM14246,National Jullien,1,,5.374067,43.313976,0,StopArea:CTP-OM14112,,,
StopPoint:OM1486,Métro National,1,,5.373214,43.315547,0,StopArea:CTP-OM14112,,,
StopPoint:OM1529,Auphan Félix Pyat,1,,5.374549,43.31657,0,StopArea:CTP-OM14112,,,
StopPoint:OM1530,Auphan Vaillant,1,,5.378016,43.317147,0,StopArea:CTP-OM14112,,,
StopPoint:OM12271,Gibbes Plombières,1,,5.379416,43.319166,0,StopArea:CTP-OM14112,,,
StopPoint:OM12272,Gibbes Bon Secours,1,,5.380235,43.319755,0,StopArea:CTP-OM14112,,,
StopPoint:OM14239,Résidence Gibbes,1,,5.381778,43.32329,0,StopArea:CTP-OM14112,,,
StopPoint:OM1536,Gibbes Moretti,1,,5.382292,43.324157,0,StopArea:CTP-OM14112,,,
StopPoint:OM1553,Gibbes Moretti,1,,5.382254,43.324374,0,StopArea:CTP-OM14112,,,
StopPoint:OM1556,Gibbes Bon Secours,1,,5.380249,43.319781,0,StopArea:CTP-OM14112,,,
StopPoint:OM1557,Gibbes Plombières,1,,5.379429,43.319184,0,StopArea:CTP-OM14112,,,
StopPoint:OM1558,Plombières Battala,1,,5.377944,43.317886,0,StopArea:CTP-OM14112,,,
StopPoint:OM1559,Auphan Vaillant,1,,5.377145,43.317036,0,StopArea:CTP-OM14112,,,
StopPoint:OM1560,Auphan Félix Pyat,1,,5.374568,43.316704,0,StopArea:CTP-OM14112,,,
StopPoint:OM1561,Métro National,1,,5.372993,43.315319,0,StopArea:CTP-OM14112,,,
StopPoint:OM14247,National Jullien,1,,5.374237,43.313701,0,StopArea:CTP-OM14112,,,
StopPoint:OM1377,National Pyat,1,,5.376378,43.312274,0,StopArea:CTP-OM14112,,,
StopPoint:OM11016,Canebière Bourse,1,,5.376025,43.296538,0,StopArea:CTP-OM14112,,,
StopPoint:OM13893,Fenouil le Pelletier,1,,5.320671,43.362344,0,StopArea:CTP-OM14112,,,
StopPoint:OM12109,Fenouil École,1,,5.320119,43.36067,0,StopArea:CTP-OM14112,,,
StopPoint:OM13894,Fenouil Cerisier,1,,5.319544,43.359013,0,StopArea:CTP-OM14112,,,
StopPoint:OM13892,Fenouil Cerisier,1,,5.319663,43.358984,0,StopArea:CTP-OM14112,,,
StopPoint:OM13891,Fenouil Écoles,1,,5.320226,43.360623,0,StopArea:CTP-OM14112,,,
StopPoint:OM13890,Fenouil le Pelletier,1,,5.320784,43.36242,0,StopArea:CTP-OM14112,,,
StopPoint:OM13869,Kaddouz Saint-Julien,1,,5.425701,43.307841,0,StopArea:CTP-OM14112,,,
StopPoint:OM1880,Kaddouz Aiguillette,1,,5.429794,43.31193,0,StopArea:CTP-OM14112,,,
StopPoint:OM1881,Kaddouz Sables Jaunes,1,,5.431258,43.313048,0,StopArea:CTP-OM14112,,,
StopPoint:OM1882,Kaddouz Mazarade,1,,5.433141,43.314621,0,StopArea:CTP-OM14112,,,
StopPoint:OM1883,Kaddouz Bourrely,1,,5.435652,43.316195,0,StopArea:CTP-OM14112,,,
StopPoint:OM13858,Rosière Fournier,1,,5.435372,43.305766,0,StopArea:CTP-OM14112,,,
StopPoint:OM12677,Caillols le Clos,1,,5.435694,43.303738,0,StopArea:CTP-OM14112,,,
StopPoint:OM1918,Caillols Figone,1,,5.43827,43.303107,0,StopArea:CTP-OM14112,,,
StopPoint:OM1919,Caillols Monette,1,,5.440149,43.3037,0,StopArea:CTP-OM14112,,,
StopPoint:OM1920,Caillols Fort Fouque,1,,5.442021,43.30325,0,StopArea:CTP-OM14112,,,
StopPoint:OM1921,Caillols Vieux Moulin,1,,5.445292,43.302266,0,StopArea:CTP-OM14112,,,
StopPoint:OM1922,Caillols Provence,1,,5.449278,43.303113,0,StopArea:CTP-OM14112,,,
StopPoint:OM1923,H.L.M les Caillols,1,,5.449637,43.301331,0,StopArea:CTP-OM14112,,,
StopPoint:OM1924,La Moularde,1,,5.449897,43.2984,0,StopArea:CTP-OM14112,,,
StopPoint:OM13351,Les Caillols (Centre Urbain),1,,5.444621,43.294705,0,StopArea:CTP-OM14112,,,
StopPoint:OM13177,Les Caillols (Centre Urbain),1,,5.445908,43.29547,0,StopArea:CTP-OM14112,,,
StopPoint:OM1931,La Moularde,1,,5.45018,43.298635,0,StopArea:CTP-OM14112,,,
StopPoint:OM1932,H.L.M les Caillols,1,,5.449818,43.301721,0,StopArea:CTP-OM14112,,,
StopPoint:OM1933,Caillols Provence,1,,5.449264,43.303302,0,StopArea:CTP-OM14112,,,
StopPoint:OM1934,Caillols Vieux Moulin,1,,5.445228,43.302447,0,StopArea:CTP-OM14112,,,
StopPoint:OM1935,Caillols Fort Fouque,1,,5.442202,43.303416,0,StopArea:CTP-OM14112,,,
StopPoint:OM1936,Caillols Monette,1,,5.439857,43.303771,0,StopArea:CTP-OM14112,,,
StopPoint:OM1937,Caillols Figone,1,,5.437412,43.303635,0,StopArea:CTP-OM14112,,,
StopPoint:OM1938,Caillols Rosière,1,,5.434419,43.304306,0,StopArea:CTP-OM14112,,,
StopPoint:OM1939,Caillols Parini,1,,5.430822,43.303582,0,StopArea:CTP-OM14112,,,
StopPoint:OM1896,Kaddouz Bourrely,1,,5.435369,43.316203,0,StopArea:CTP-OM14112,,,
StopPoint:OM1897,Kaddouz Mazarade,1,,5.432705,43.314535,0,StopArea:CTP-OM14112,,,
StopPoint:OM1898,Kaddouz Sables Jaunes,1,,5.430562,43.31269,0,StopArea:CTP-OM14112,,,
StopPoint:OM1899,Kaddouz Aiguillette,1,,5.428933,43.311721,0,StopArea:CTP-OM14112,,,
StopPoint:OM13870,Kaddouz Saint-Julien,1,,5.42542,43.307881,0,StopArea:CTP-OM14112,,,
StopPoint:OM13861,Stade Vallier,1,,5.400586,43.300267,0,StopArea:CTP-OM14112,,,
StopPoint:OM13862,Place Sébastopol,1,,5.39796,43.29977,0,StopArea:CTP-OM14112,,,
StopPoint:OM13691,Collège Le Ruissatel,1,,5.487866,43.295832,0,StopArea:CTP-OM14112,,,
StopPoint:OM13521,Saint-Menet Buzine,1,,5.493946,43.293245,0,StopArea:CTP-OM14112,,,
StopPoint:OM13689,Château de la Buzine,1,,5.502236,43.295812,0,StopArea:CTP-OM14112,,,
StopPoint:OM13688,Traverse de la Buzine,1,,5.497223,43.294126,0,StopArea:CTP-OM14112,,,
StopPoint:OM13522,Saint-Menet Pompiers,1,,5.494177,43.289924,0,StopArea:CTP-OM14112,,,
StopPoint:OM13523,Saint-Menet Village,1,,5.499227,43.288488,0,StopArea:CTP-OM14112,,,
StopPoint:OM13524,La Reynarde,1,,5.506181,43.287653,0,StopArea:CTP-OM14112,,,
StopPoint:OM13525,Saint-Menet Village,1,,5.499348,43.288706,0,StopArea:CTP-OM14112,,,
StopPoint:OM13526,Saint-Menet Pompiers,1,,5.4943,43.290191,0,StopArea:CTP-OM14112,,,
StopPoint:OM13519,Saint-Menet Buzine,1,,5.494484,43.293546,0,StopArea:CTP-OM14112,,,
StopPoint:OM13580,La Valentelle,1,,5.475945,43.29683,0,StopArea:CTP-OM14112,,,
StopPoint:OM13582,La Valentine Centre Commercial,1,,5.475526,43.294116,0,StopArea:CTP-OM14112,,,
StopPoint:OM1662,Les Trois Lucs,1,,5.464692,43.312549,0,StopArea:CTP-OM14112,,,
StopPoint:OM13809,Place Bargemon,1,,5.369591,43.297663,0,StopArea:CTP-OM14112,,,
